Time,F-Scale,Location,County,State,Lat,Lon,Comments
1850,100,HOLBROOK,FURNAS,NE,40.3,-100.01,FIELD COVERED IN HAIL. PEA TO NICKLE SIZED WITH QUARTER SIZED MIXED IN. (GID)
1852,100,3 W OXFORD,FURNAS,NE,40.25,-99.69,(GID)
1857,100,LOUISVILLE,JEFFERSON,KY,38.22,-85.74,AT PRESBYTERIAN THEOLOGICAL SEMINARY. (LMK)
1913,175,MIDDLETOWN,JEFFERSON,KY,38.24,-85.52,(LMK)
1913,175,HUTTONSVILLE,RANDOLPH,WV,38.71,-79.98,REPORT FROM HUTTONSVILLE PRISON. (RLX)
1915,100,MOUNT CARMEL,FLEMING,KY,38.49,-83.64,HAIL AROUND THE SIZE OF QUARTERS. (JKL)
1917,100,LOUISVILLE,JEFFERSON,KY,38.22,-85.74,GENE SNYDER AND SHELBYVILLE RD (LMK)
1930,125,WORTHINGTON,GREENUP,KY,38.55,-82.74,(RLX)
1930,100,MILL CREEK,RANDOLPH,WV,38.73,-79.97,HAIL COVERING GROUND. (RLX)
1934,125,IRONTON,LAWRENCE,OH,38.55,-82.66,(RLX)
1940,100,1 NNE BLUE GRASS,HIGHLAND,VA,38.52,-79.54,(LWX)
1945,100,RUSSELL,GREENUP,KY,38.53,-82.72,(RLX)
1955,100,CARTER,CARTER,KY,38.43,-83.12,DAMAGE TO A CAR. (RLX)
2003,125,SOUTH POINT,LAWRENCE,OH,38.46,-82.54,(RLX)
2008,125,6 NW BUFFALO,MASON,WV,38.67,-82.06,(RLX)
2012,125,GEORGETOWN,SCOTT,KY,38.2,-84.55,FELL FOR ABOUT 7 MINUTES DOWNTOWN. (LMK)
2015,100,KENOVA,WAYNE,WV,38.35,-82.56,(RLX)
2015,100,MILTON,CABELL,WV,38.41,-82.14,(RLX)
2108,100,1 S MOUNT STERLING,MONTGOMERY,KY,38.05,-83.95,THE HAIL RANGED FROM DIME TO QUARTER SIZE. (JKL)
2207,100,3 SSW CHERRY GROVE,PENDLETON,WV,38.6,-79.54,TIME ESTIMATED FROM RADAR (LWX)
2225,100,3 NNE BURLINGAME,OSAGE,KS,38.79,-95.81,DELAYED REPORT FROM THE SEVERE HAZARDS ANALYSIS AND VERIFICATION EXPERIMENT...SHAVE (TOP)
2247,200,3 NW SCRANTON,OSAGE,KS,38.81,-95.78,(TOP)
2304,100,2 WNW CARBONDALE,OSAGE,KS,38.83,-95.73,(TOP)
2320,100,1 SW ISLAND CITY,OWSLEY,KY,37.36,-83.78,HAIL BIGGER THAN NICKELS...UP TO QUARTER SIZE...ALONG WITH PLENTY OF SMALLER HAILSTONES. (JKL)
2320,200,5 SSE SCRANTON,OSAGE,KS,38.72,-95.72,(TOP)
2336,175,4 SW CARBONDALE,OSAGE,KS,38.78,-95.73,(TOP)
2338,175,JONESBORO,UNION,IL,37.45,-89.27,GOLF BALL SIZE HAIL REPORTED IN JONESBORO. (PAH)
2350,100,PILOT KNOB,IRON,MO,37.62,-90.64,(LSX)
2350,200,COUNCIL GROVE,MORRIS,KS,38.66,-96.49,HAIL ESTIMATED AT 2 INCHES BASED ON COMPARISON TO HEN EGG IN FACEBOOK STORM REPORT. (TOP)
2357,300,1 S CARBONDALE,OSAGE,KS,38.8,-95.69,DELAYED REPORT FROM SEVERE HAIL VERIFICATION EXPERIMENT - SHAVE (TOP)
0000,300,MADISON,GREENWOOD,KS,38.13,-96.14,HAIL WAS 3 1/4 INCH SIZE. (ICT)
0005,125,PILOT KNOB,IRON,MO,37.62,-90.64,(LSX)
0008,100,EMPORIA,LYON,KS,38.4,-96.18,COMMERICAL AVE AND KANSAS ST. (TOP)
0010,100,OSAWATOMIE,MIAMI,KS,38.5,-94.95,QUARTER TO DIME SIZE HAIL REPORTED. (EAX)
0015,275,MADISON,GREENWOOD,KS,38.13,-96.14,DISK SHAPED WITH SEVERAL GOLFBALL-SIZED. (ICT)
0015,175,DUNLAP,MORRIS,KS,38.58,-96.37,(TOP)
0046,200,5 S BUSHONG,LYON,KS,38.57,-96.26,(TOP)
0100,250,4 SE MADISON,GREENWOOD,KS,38.09,-96.08,ALSO REPORTING A STRONGLY ROTATING WALL CLOUD. (ICT)
0106,150,5 SSE BUSHONG,LYON,KS,38.58,-96.21,(TOP)
0107,175,3 NW WAMEGO,POTTAWATOMIE,KS,39.23,-96.34,(TOP)
0125,125,2 E WESTMORELAND,POTTAWATOMIE,KS,39.39,-96.38,(TOP)
0138,200,5 SSE BUSHONG,LYON,KS,38.58,-96.21,(TOP)
0155,100,7 NW READING,LYON,KS,38.59,-96.05,(TOP)
0157,425,MADISON,GREENWOOD,KS,38.13,-96.14,(ICT)
0208,100,HANOVER,WASHINGTON,KS,39.89,-96.88,DELAYED REPORT FROM SOCIAL MEDIA. (TOP)
0211,100,2 W HOYT,JACKSON,KS,39.25,-95.75,(TOP)
0215,175,4 E MADISON,GREENWOOD,KS,38.13,-96.06,A PLETHORA OF GOLFBALL-SIZED HAIL OCCURRING 2 MILES NORTH OF HILLTOP. (ICT)
0257,175,5 WNW BERN,NEMAHA,KS,39.99,-96.06,(TOP)
0303,100,4 SSW BAILEYVILLE,NEMAHA,KS,39.79,-96.21,(TOP)
0315,100,BERN,NEMAHA,KS,39.96,-95.97,HAIL FELL FOR OVER 20 MINUTES IN BERN (TOP)
0330,100,9 S HUMBOLDT,RICHARDSON,NE,40.04,-95.94,NICEKL TO QUARTER SIZE HAIL. ENOUGH HAIL TO MAKE THE GROUND WHITE. (OAX)
0351,100,2 N SENECA,NEMAHA,KS,39.86,-96.06,(TOP)
0436,100,SW BERN,NEMAHA,KS,39.96,-95.97,(TOP)
